File_Name,Speaker,Utterance_id,Words,Word_Syllable_Count,Syllable,Syllable_Phones,Syllable_Index,Syllable_position,Word_Index_in_Utt,Word_Index_Reversed,Phrase_Position,Is_Interrogative,Is_Exclamative,Preceded_by_Silence,Followed_by_Silence,Syllable_Start,Syllable_End,Syllable_Duration,Vowel,Start_Time,Quartile_2,End_Time,Duration,Intensity_Q2,Pitch_Q2,F1_mid,F2_mid,Spectral_Tilt_DB,Utterance_Start,Utterance_End,Utterance_Duration,Utt_Syll_Count,Pace_SPS,Matteson_Stress,Log_Duration,Log_Pitch,Log_F1,Log_F2,Duration_z,Pitch_z,Intensity_Q2_z,Spectral_Tilt_DB_z,F1_z,F2_z,Pace_SPS_z,Syllable_position_z,Syllable_Index_z,Word_Index_in_Utt_z,Word_Index_Reversed_z
Matiyo_1_text,Matiyo_1_text_SPEAKER_02,Matiyo_1_text_utt_0,rushpakinri,4,ki,k i,2,1,1,2,medial,False,False,False,False,1.49,1.58,0.09,i,1.56,1.57,1.58,0.02,79.6797,140.3053,229.9137,2128.0044,-29.6882,0.0,4.71,4.71,13,2.7601,Primary_stress,-3.912,4.9438,5.4377,7.6629,-0.6116,-0.0508,-0.1253,-1.9748,-1.8489,0.9868,-0.9767,-0.5466,0.2524,-0.4275,0.4606
Matiyo_1_text,Matiyo_1_text_SPEAKER_02,Matiyo_1_text_utt_0,rushpakinri,4,nri,n d i,3,0,1,2,medial,False,False,False,True,1.58,1.63,0.05,i,1.61,1.62,1.63,0.02,84.6251,142.5746,317.1436,1946.7564,-29.239,0.0,4.71,4.71,13,2.7601,Unstressed,-3.912,4.9599,5.7594,7.5739,-0.6116,0.0599,0.6287,-1.8903,-0.9221,0.6877,-0.9767,-1.137,0.8236,-0.4275,0.4606
Matiyo_1_text,Matiyo_1_text_SPEAKER_02,Matiyo_1_text_utt_0,geso,2,ge,h e,0,1,2,1,midfinal,False,False,True,False,2.99,3.2,0.21,e,3.18,3.19,3.2,0.02,86.8735,146.0639,480.9785,1757.8953,-23.8382,0.0,4.71,4.71,13,2.7601,Primary_stress,-3.912,4.984,6.1758,7.4719,-0.6116,0.2267,0.9715,-0.8743,0.2779,0.3447,-0.9767,-0.5466,-0.89,0.2312,-0.2907
Matiyo_1_text,Matiyo_1_text_SPEAKER_02,Matiyo_1_text_utt_0,geso,2,so,s o,1,0,2,1,midfinal,False,False,False,True,3.2,3.24,0.04,o,3.22,3.23,3.24,0.02,79.0081,126.5646,930.7794,2357.6725,-23.1273,0.0,4.71,4.71,13,2.7601,Unstressed,-3.912,4.8408,6.836,7.7654,-0.6116,-0.762,-0.2277,-0.7406,2.1803,1.3312,-0.9767,-1.137,-0.3188,0.2312,-0.2907
Matiyo_1_text,Matiyo_1_text_SPEAKER_02,Matiyo_1_text_utt_1,geso,2,ge,h e,0,1,1,0,final,False,False,True,False,6.3,6.53,0.23,e,6.51,6.52,6.53,0.02,86.3051,133.7107,442.4182,1687.5547,-23.5234,4.78,6.57,1.79,7,3.9106,Primary_stress,-3.912,4.8957,6.0923,7.431,-0.6116,-0.383,0.8849,-0.8151,0.0371,0.2075,-0.4522,-0.5466,-0.89,-0.4275,-1.042
Matiyo_1_text,Matiyo_1_text_SPEAKER_02,Matiyo_1_text_utt_1,geso,2,so,s o,1,0,1,0,final,False,False,False,True,6.53,6.57,0.04,o,6.55,6.56,6.57,0.02,72.2202,107.0135,897.0785,1701.8061,-13.2804,4.78,6.57,1.79,7,3.9106,Unstressed,-3.912,4.673,6.7991,7.4394,-0.6116,-1.9197,-1.2626,1.1117,2.074,0.2358,-0.4522,-1.137,-0.3188,-0.4275,-1.042
Matiyo_1_text,Matiyo_1_text_SPEAKER_02,Matiyo_1_text_utt_2,gawraklopishni,5,ga,h a,0,4,2,1,midfinal,False,False,False,False,7.59,7.62,0.03,a,7.6,7.61,7.62,0.02,57.5377,142.2828,986.3633,1543.6053,-10.8089,6.95,9.12,2.17,9,4.1475,Secondary_stress,-3.912,4.9578,6.894,7.3419,-0.6116,0.0457,-3.5012,1.5767,2.3474,-0.0921,-0.3442,1.2243,-0.89,0.2312,-0.2907
Matiyo_1_text,Matiyo_1_text_SPEAKER_02,Matiyo_1_text_utt_2,gawraklopishni,5,shni,ʃ n i,4,0,2,1,midfinal,False,False,False,True,7.76,7.81,0.05,i,7.79,7.8,7.81,0.02,78.6951,148.1064,786.0726,1321.2426,-13.7427,6.95,9.12,2.17,9,4.1475,Unstressed,-3.912,4.9979,6.667,7.1863,-0.6116,0.3225,-0.2754,1.0248,1.6934,-0.6148,-0.3442,-1.137,1.3948,0.2312,-0.2907
Matiyo_1_text,Matiyo_1_text_SPEAKER_02,Matiyo_1_text_utt_2,tawi,2,ta,t a,0,1,3,0,final,False,False,True,False,9.01,9.05,0.04,a,9.03,9.04,9.05,0.02,83.456,113.9625,485.9028,1755.5502,-20.4576,6.95,9.12,2.17,9,4.1475,Primary_stress,-3.912,4.7359,6.186,7.4705,-0.6116,-1.4856,0.4505,-0.2384,0.3073,0.3403,-0.3442,-0.5466,-0.89,0.8899,-1.042
Matiyo_1_text,Matiyo_1_text_SPEAKER_02,Matiyo_1_text_utt_2,tawi,2,wi,β i,1,0,3,0,final,False,False,False,True,9.05,9.12,0.07,i,9.06,9.09,9.12,0.06,79.2707,103.3028,324.5758,2010.8548,-27.9766,6.95,9.12,2.17,9,4.1475,Unstressed,-2.8134,4.6377,5.7825,7.6063,0.5662,-2.1632,-0.1877,-1.6528,-0.8553,0.7965,-0.3442,-1.137,-0.3188,0.8899,-1.042
Matiyo_1_text,Matiyo_1_text_SPEAKER_02,Matiyo_1_text_utt_3,gawra,2,ga,h a,0,1,0,2,initial,False,False,True,False,10.41,10.44,0.03,a,10.42,10.43,10.44,0.02,83.1315,160.638,440.7494,1318.6103,-17.0258,10.41,12.19,1.78,9,5.0562,Primary_stress,-3.912,5.0792,6.0885,7.1843,-0.6116,0.8829,0.401,0.4072,0.0263,-0.6215,0.0701,-0.5466,-0.89,-1.0863,0.4606
Matiyo_1_text,Matiyo_1_text_SPEAKER_02,Matiyo_1_text_utt_3,gawra,2,wra,w r a,1,0,0,2,initial,False,False,False,False,10.44,10.48,0.04,a,10.46,10.47,10.48,0.02,86.5534,156.3137,574.0033,1318.0967,-15.2228,10.41,12.19,1.78,9,5.0562,Unstressed,-3.912,5.0519,6.3526,7.1839,-0.6116,0.6946,0.9227,0.7463,0.7874,-0.6228,0.0701,-1.137,-0.3188,-1.0863,0.4606
Matiyo_1_text,Matiyo_1_text_SPEAKER_02,Matiyo_1_text_utt_3,wugenetlu,4,wu,w ɨ,0,3,1,1,midfinal,False,False,False,False,10.48,10.71,0.23,ɨ,10.69,10.7,10.71,0.02,85.1868,148.2813,328.2134,1804.4338,-23.4374,10.41,12.19,1.78,9,5.0562,Secondary_stress,-3.912,4.9991,5.7937,7.498,-0.6116,0.3307,0.7144,-0.799,-0.8232,0.4325,0.0701,0.634,-0.89,-0.4275,-0.2907
Matiyo_1_text,Matiyo_1_text_SPEAKER_02,Matiyo_1_text_utt_3,wugenetlu,4,ge,h e,1,2,1,1,midfinal,False,False,False,False,10.71,10.94,0.23,e,10.92,10.93,10.94,0.02,83.3054,137.7463,514.6088,1878.0662,-17.0804,10.41,12.19,1.78,9,5.0562,Unstressed,-3.912,4.9254,6.2434,7.538,-0.6116,-0.1778,0.4275,0.3969,0.4727,0.5669,0.0701,0.0437,-0.3188,-0.4275,-0.2907
Matiyo_1_text,Matiyo_1_text_SPEAKER_02,Matiyo_1_text_utt_3,wugenetlu,4,ne,n e,2,1,1,1,midfinal,False,False,False,False,10.94,11.11,0.17,e,10.96,11.035,11.11,0.15,85.7732,158.0485,583.1292,1960.1459,-13.1626,10.41,12.19,1.78,9,5.0562,Primary_stress,-1.8971,5.0629,6.3684,7.5808,1.5486,0.7708,0.8038,1.1339,0.8329,0.7107,0.0701,-0.5466,0.2524,-0.4275,-0.2907
Matiyo_1_text,Matiyo_1_text_SPEAKER_02,Matiyo_1_text_utt_4,gisaaka,3,gi,h i,0,2,0,2,initial,False,False,True,False,13.0,13.03,0.03,i,13.01,13.02,13.03,0.02,83.9383,156.5478,456.3203,1561.2456,-20.9776,13.0,14.69,1.69,10,5.9172,Unstressed,-3.912,5.0534,6.1232,7.3532,-0.6116,0.705,0.524,-0.3362,0.1263,-0.0539,0.4626,0.0437,-0.89,-1.0863,0.4606
Matiyo_1_text,Matiyo_1_text_SPEAKER_02,Matiyo_1_text_utt_4,gisaaka,3,ka,k a,2,0,0,2,initial,False,False,False,False,13.07,13.13,0.06,a,13.11,13.12,13.13,0.02,84.8804,173.6718,494.7842,1433.1863,-19.403,13.0,14.69,1.69,10,5.9172,Unstressed,-3.912,5.1572,6.2041,7.2677,-0.6116,1.4212,0.6676,-0.04,0.3595,-0.3415,0.4626,-1.137,0.2524,-1.0863,0.4606
Matiyo_1_text,Matiyo_1_text_SPEAKER_02,Matiyo_1_text_utt_4,wugenetlu,4,wu,w ɨ,0,3,1,1,midfinal,False,False,False,False,13.13,13.37,0.24,ɨ,13.35,13.36,13.37,0.02,86.4916,154.3856,324.3355,1776.546,-23.3724,13.0,14.69,1.69,10,5.9172,Secondary_stress,-3.912,5.0395,5.7818,7.4824,-0.6116,0.609,0.9133,-0.7867,-0.8575,0.3802,0.4626,0.634,-0.89,-0.4275,-0.2907
Matiyo_1_text,Matiyo_1_text_SPEAKER_02,Matiyo_1_text_utt_4,wugenetlu,4,ge,h e,1,2,1,1,midfinal,False,False,False,False,13.37,13.57,0.2,e,13.55,13.56,13.57,0.02,84.7562,141.9183,515.4957,1922.971,-17.7597,13.0,14.69,1.69,10,5.9172,Unstressed,-3.912,4.9553,6.2451,7.5616,-0.6116,0.028,0.6487,0.2691,0.4776,0.6463,0.4626,0.0437,-0.3188,-0.4275,-0.2907
Matiyo_1_text,Matiyo_1_text_SPEAKER_02,Matiyo_1_text_utt_4,wugenetlu,4,ne,n e,2,1,1,1,midfinal,False,False,False,False,13.57,13.73,0.16,e,13.59,13.66,13.73,0.14,85.4731,157.877,524.946,1974.8428,-12.9696,13.0,14.69,1.69,10,5.9172,Primary_stress,-1.9661,5.0618,6.2633,7.5882,1.4746,0.7633,0.758,1.1702,0.53,0.7358,0.4626,-0.5466,0.2524,-0.4275,-0.2907
Matiyo_1_text,Matiyo_1_text_SPEAKER_02,Matiyo_1_text_utt_4,gakowo,3,ga,h a,0,2,2,0,final,False,False,True,False,14.1,14.13,0.03,a,14.11,14.12,14.13,0.02,85.5143,128.1219,611.3337,1261.908,-13.5278,13.0,14.69,1.69,10,5.9172,Unstressed,-3.912,4.853,6.4156,7.1404,-0.6116,-0.6776,0.7643,1.0652,0.969,-0.7692,0.4626,0.0437,-0.89,0.2312,-1.042
Matiyo_1_text,Matiyo_1_text_SPEAKER_02,Matiyo_1_text_utt_4,gakowo,3,ko,k o,1,1,2,0,final,False,False,False,False,14.13,14.66,0.53,o,14.3,14.48,14.66,0.36,81.4274,117.1759,362.0177,692.2642,-25.8351,13.0,14.69,1.69,10,5.9172,Primary_stress,-1.0217,4.7637,5.8917,6.54,2.4871,-1.2937,0.1412,-1.25,-0.5408,-2.7868,0.4626,-0.5466,-0.3188,0.2312,-1.042
Matiyo_1_text,Matiyo_1_text_SPEAKER_02,Matiyo_1_text_utt_5,gakowo,3,ko,k o,1,1,0,5,initial,False,False,False,False,15.33,16.06,0.73,o,15.67,15.865,16.06,0.39,86.0008,171.03,386.7764,695.0273,-29.1284,14.69,18.44,3.75,15,4.0,Primary_stress,-0.9416,5.1418,5.9578,6.544,2.5729,1.3154,0.8385,-1.8695,-0.3501,-2.7734,-0.4114,-0.5466,-0.3188,-1.0863,2.7145
Matiyo_1_text,Matiyo_1_text_SPEAKER_02,Matiyo_1_text_utt_5,gakowo,3,wo,w o,2,0,0,5,initial,False,False,False,False,16.06,16.09,0.03,o,16.07,16.08,16.09,0.02,86.5616,159.0531,321.4901,1240.5076,-22.0966,14.69,18.44,3.75,15,4.0,Unstressed,-3.912,5.0692,5.773,7.1233,-0.6116,0.8145,0.924,-0.5467,-0.8829,-0.8267,-0.4114,-1.137,0.2524,-1.0863,2.7145
Matiyo_1_text,Matiyo_1_text_SPEAKER_02,Matiyo_1_text_utt_5,wugenetna,4,wu,w ɨ,0,3,1,4,medial,False,False,False,False,16.09,16.12,0.03,ɨ,16.1,16.11,16.12,0.02,87.1893,157.5455,317.0029,1661.7931,-21.7162,14.69,18.44,3.75,15,4.0,Secondary_stress,-3.912,5.0597,5.7589,7.4157,-0.6116,0.7488,1.0197,-0.4752,-0.9234,0.1558,-0.4114,0.634,-0.89,-0.4275,1.9632
Matiyo_1_text,Matiyo_1_text_SPEAKER_02,Matiyo_1_text_utt_5,wugenetna,4,ge,h e,1,2,1,4,medial,False,False,False,False,16.12,16.34,0.22,e,16.32,16.33,16.34,0.02,84.0467,149.9207,525.1544,1903.8387,-16.7077,14.69,18.44,3.75,15,4.0,Unstressed,-3.912,5.0101,6.2637,7.5516,-0.6116,0.4065,0.5405,0.467,0.5311,0.6127,-0.4114,0.0437,-0.3188,-0.4275,1.9632
Matiyo_1_text,Matiyo_1_text_SPEAKER_02,Matiyo_1_text_utt_5,wugenetna,4,ne,n e,2,1,1,4,medial,False,False,False,False,16.34,16.51,0.17,e,16.36,16.435,16.51,0.15,85.2636,161.3437,581.634,1925.9309,-15.3164,14.69,18.44,3.75,15,4.0,Primary_stress,-1.8971,5.0835,6.3658,7.5632,1.5486,0.9132,0.7261,0.7287,0.8255,0.6515,-0.4114,-0.5466,0.2524,-0.4275,1.9632
Matiyo_1_text,Matiyo_1_text_SPEAKER_02,Matiyo_1_text_utt_5,gota,2,go,h o,0,1,2,3,medial,False,False,True,False,16.98,17.12,0.14,o,16.99,17.055,17.12,0.13,84.946,167.5798,667.5628,1390.9854,-22.5247,14.69,18.44,3.75,15,4.0,Primary_stress,-2.0402,5.1215,6.5036,7.2378,1.3951,1.1748,0.6776,-0.6273,1.2225,-0.4419,-0.4114,-0.5466,-0.89,0.2312,1.2119
Matiyo_1_text,Matiyo_1_text_SPEAKER_02,Matiyo_1_text_utt_5,gimolene,4,gi,h i,0,3,5,0,final,False,False,True,False,17.97,18.0,0.03,i,17.98,17.99,18.0,0.02,83.1294,133.7501,292.8991,1218.3662,-22.7497,14.69,18.44,3.75,15,4.0,Secondary_stress,-3.912,4.896,5.6798,7.1053,-0.6116,-0.381,0.4007,-0.6696,-1.1512,-0.8872,-0.4114,0.634,-0.89,2.2074,-1.042
Matiyo_1_text,Matiyo_1_text_SPEAKER_02,Matiyo_1_text_utt_5,gimolene,4,mo,m o,1,2,5,0,final,False,False,False,False,18.0,18.19,0.19,o,18.02,18.105,18.19,0.17,82.1214,129.1786,525.8078,741.2397,-23.3023,14.69,18.44,3.75,15,4.0,Unstressed,-1.772,4.8612,6.2649,6.6083,1.6827,-0.6209,0.247,-0.7735,0.5347,-2.5571,-0.4114,0.0437,-0.3188,2.2074,-1.042
Matiyo_1_text,Matiyo_1_text_SPEAKER_02,Matiyo_1_text_utt_5,gimolene,4,le,l e,2,1,5,0,final,False,False,False,False,18.19,18.4,0.21,e,18.21,18.305,18.4,0.19,86.8522,143.1682,430.9388,1942.2485,-15.4725,14.69,18.44,3.75,15,4.0,Primary_stress,-1.6607,4.964,6.066,7.5716,1.802,0.0885,0.9683,0.6994,-0.0386,0.6799,-0.4114,-0.5466,0.2524,2.2074,-1.042
Matiyo_1_text,Matiyo_1_text_SPEAKER_02,Matiyo_1_text_utt_5,gimolene,4,ne,n e,3,0,5,0,final,False,False,False,True,18.4,18.44,0.04,e,18.42,18.43,18.44,0.02,79.8501,120.0513,283.2577,1643.8988,-20.7797,14.69,18.44,3.75,15,4.0,Unstressed,-3.912,4.7879,5.6464,7.4048,-0.6116,-1.1265,-0.0993,-0.299,-1.2477,0.1194,-0.4114,-1.137,0.8236,2.2074,-1.042
Matiyo_1_text,Matiyo_1_text_SPEAKER_02,Matiyo_1_text_utt_6,wugenetyana,5,wu,w ɨ,0,4,2,4,medial,False,False,True,False,20.88,20.91,0.03,ɨ,20.89,20.9,20.91,0.02,82.8486,141.8662,307.6751,1822.2117,-24.8013,18.62,23.35,4.73,16,3.3827,Secondary_stress,-3.912,4.9549,5.729,7.5078,-0.6116,0.0255,0.3579,-1.0555,-1.0094,0.4655,-0.6929,1.2243,-0.89,0.2312,1.9632
Matiyo_1_text,Matiyo_1_text_SPEAKER_02,Matiyo_1_text_utt_6,wugenetyana,5,ge,h e,1,3,2,4,medial,False,False,False,False,20.91,21.09,0.18,e,21.07,21.08,21.09,0.02,83.8304,133.0395,616.0678,1967.8596,-17.9949,18.62,23.35,4.73,16,3.3827,Unstressed,-3.912,4.8906,6.4234,7.5847,-0.6116,-0.4177,0.5075,0.2249,0.9912,0.7239,-0.6929,0.634,-0.3188,0.2312,1.9632
Matiyo_1_text,Matiyo_1_text_SPEAKER_02,Matiyo_1_text_utt_6,wugenetyana,5,ne,n e,2,2,2,4,medial,False,False,False,False,21.09,21.25,0.16,e,21.11,21.18,21.25,0.14,84.4028,129.7958,474.9681,1978.1517,-15.6829,18.62,23.35,4.73,16,3.3827,Unstressed,-1.9661,4.866,6.1632,7.5899,1.4746,-0.588,0.5948,0.6598,0.2417,0.7414,-0.6929,0.0437,0.2524,0.2312,1.9632
Matiyo_1_text,Matiyo_1_text_SPEAKER_02,Matiyo_1_text_utt_7,wugenetlu,4,wu,w ɨ,0,3,1,1,midfinal,False,False,True,False,25.44,25.47,0.03,ɨ,25.45,25.46,25.47,0.02,84.0912,142.9183,306.4286,1742.8925,-24.5652,23.94,26.3,2.36,9,3.8136,Secondary_stress,-3.912,4.9623,5.725,7.4633,-0.6116,0.0765,0.5473,-1.0111,-1.0211,0.3159,-0.4964,0.634,-0.89,-0.4275,-0.2907
Matiyo_1_text,Matiyo_1_text_SPEAKER_02,Matiyo_1_text_utt_7,wugenetlu,4,ge,h e,1,2,1,1,midfinal,False,False,False,False,25.47,25.65,0.18,e,25.63,25.64,25.65,0.02,83.7962,137.7836,553.2661,1950.3267,-18.938,23.94,26.3,2.36,9,3.8136,Unstressed,-3.912,4.9257,6.3158,7.5758,-0.6116,-0.176,0.5023,0.0475,0.6814,0.6938,-0.4964,0.0437,-0.3188,-0.4275,-0.2907
Matiyo_1_text,Matiyo_1_text_SPEAKER_02,Matiyo_1_text_utt_7,wugenetlu,4,ne,n e,2,1,1,1,midfinal,False,False,False,False,25.65,25.82,0.17,e,25.67,25.745,25.82,0.15,85.5594,153.1715,573.7711,1993.8866,-13.4523,23.94,26.3,2.36,9,3.8136,Primary_stress,-1.8971,5.0316,6.3522,7.5978,1.5486,0.5545,0.7712,1.0794,0.7862,0.768,-0.4964,-0.5466,0.2524,-0.4275,-0.2907
Matiyo_1_text,Matiyo_1_text_SPEAKER_02,Matiyo_1_text_utt_8,wugenetlu,4,wu,w ɨ,0,3,1,1,midfinal,False,False,True,False,28.79,28.82,0.03,ɨ,28.8,28.81,28.82,0.02,84.3345,140.0559,327.7471,1537.5746,-22.8957,27.91,31.04,3.13,9,2.8754,Secondary_stress,-3.912,4.942,5.7922,7.338,-0.6116,-0.0631,0.5844,-0.697,-0.8273,-0.1053,-0.9241,0.634,-0.89,-0.4275,-0.2907
Matiyo_1_text,Matiyo_1_text_SPEAKER_02,Matiyo_1_text_utt_8,wugenetlu,4,ge,h e,1,2,1,1,midfinal,False,False,False,False,28.82,29.02,0.2,e,29.0,29.01,29.02,0.02,83.3967,141.0307,513.6953,1908.5035,-19.7347,27.91,31.04,3.13,9,2.8754,Unstressed,-3.912,4.949,6.2416,7.5541,-0.6116,-0.0152,0.4414,-0.1024,0.4676,0.621,-0.9241,0.0437,-0.3188,-0.4275,-0.2907
Matiyo_1_text,Matiyo_1_text_SPEAKER_02,Matiyo_1_text_utt_8,wugenetlu,4,ne,n e,2,1,1,1,midfinal,False,False,False,False,29.02,29.2,0.18,e,29.04,29.12,29.2,0.16,85.5694,156.7678,561.4331,1915.8406,-13.9845,27.91,31.04,3.13,9,2.8754,Primary_stress,-1.8326,5.0548,6.3305,7.5579,1.6177,0.7146,0.7727,0.9793,0.7236,0.6339,-0.9241,-0.5466,0.2524,-0.4275,-0.2907
Matiyo_1_text,Matiyo_1_text_SPEAKER_02,Matiyo_1_text_utt_9,gara,2,ga,h a,0,1,0,2,initial,False,False,True,False,31.53,31.56,0.03,a,31.54,31.55,31.56,0.02,79.401,160.0822,578.2839,1161.2589,-22.1053,31.53,33.92,2.39,10,4.1841,Primary_stress,-3.912,5.0757,6.3601,7.0573,-0.6116,0.859,-0.1678,-0.5484,0.8088,-1.0485,-0.3275,-0.5466,-0.89,-1.0863,0.4606
Matiyo_1_text,Matiyo_1_text_SPEAKER_02,Matiyo_1_text_utt_9,gara,2,ra,r a,1,0,0,2,initial,False,False,False,False,31.56,31.59,0.03,a,31.57,31.58,31.59,0.02,76.4831,165.835,254.1435,922.0806,-23.7169,31.53,33.92,2.39,10,4.1841,Unstressed,-3.912,5.111,5.5379,6.8266,-0.6116,1.1026,-0.6127,-0.8515,-1.5602,-1.8235,-0.3275,-1.137,-0.3188,-1.0863,0.4606
Matiyo_1_text,Matiyo_1_text_SPEAKER_02,Matiyo_1_text_utt_9,wugenetlu,4,wu,w ɨ,0,3,1,1,midfinal,False,False,False,False,31.59,31.75,0.16,ɨ,31.73,31.74,31.75,0.02,84.5994,138.0161,353.1446,1768.0524,-21.9061,31.53,33.92,2.39,10,4.1841,Secondary_stress,-3.912,4.9274,5.8669,7.4776,-0.6116,-0.1643,0.6248,-0.5109,-0.6123,0.3641,-0.3275,0.634,-0.89,-0.4275,-0.2907
Matiyo_1_text,Matiyo_1_text_SPEAKER_02,Matiyo_1_text_utt_9,wugenetlu,4,ge,h e,1,2,1,1,midfinal,False,False,False,False,31.75,31.97,0.22,e,31.95,31.96,31.97,0.02,82.5883,132.173,501.6432,1913.1306,-15.9652,31.53,33.92,2.39,10,4.1841,Unstressed,-3.912,4.8841,6.2179,7.5565,-0.6116,-0.4628,0.3182,0.6067,0.3992,0.6291,-0.3275,0.0437,-0.3188,-0.4275,-0.2907
Matiyo_1_text,Matiyo_1_text_SPEAKER_02,Matiyo_1_text_utt_9,wugenetlu,4,ne,n e,2,1,1,1,midfinal,False,False,False,False,31.97,32.15,0.18,e,31.99,32.07,32.15,0.16,85.1077,149.6375,569.8258,1968.5391,-14.446,31.53,33.92,2.39,10,4.1841,Primary_stress,-1.8326,5.0082,6.3453,7.585,1.6177,0.3935,0.7023,0.8925,0.7664,0.725,-0.3275,-0.5466,0.2524,-0.4275,-0.2907
Matiyo_1_text,Matiyo_1_text_SPEAKER_02,Matiyo_1_text_utt_10,gaminata,4,ga,h a,0,3,0,2,initial,False,False,True,False,34.94,34.97,0.03,a,34.95,34.96,34.97,0.02,80.411,156.7082,578.5193,1474.0105,-16.9013,34.94,36.61,1.67,11,6.5868,Secondary_stress,-3.912,5.0544,6.3605,7.2957,-0.6116,0.712,-0.0138,0.4306,0.81,-0.2471,0.7679,0.634,-0.89,-1.0863,0.4606
Matiyo_1_text,Matiyo_1_text_SPEAKER_02,Matiyo_1_text_utt_10,wugenetlu,4,wu,w ɨ,0,3,1,1,midfinal,False,False,False,False,35.09,35.28,0.19,ɨ,35.26,35.27,35.28,0.02,84.9427,160.3848,325.634,1866.4257,-20.7277,34.94,36.61,1.67,11,6.5868,Secondary_stress,-3.912,5.0776,5.7858,7.5318,-0.6116,0.872,0.6771,-0.2892,-0.846,0.5461,0.7679,0.634,-0.89,-0.4275,-0.2907
Matiyo_1_text,Matiyo_1_text_SPEAKER_02,Matiyo_1_text_utt_10,wugenetlu,4,ge,h e,1,2,1,1,midfinal,False,False,False,False,35.28,35.49,0.21,e,35.47,35.48,35.49,0.02,83.0865,155.2559,575.0647,1935.18,-16.0917,34.94,36.61,1.67,11,6.5868,Unstressed,-3.912,5.0451,6.3545,7.568,-0.6116,0.6478,0.3941,0.5829,0.7927,0.6676,0.7679,0.0437,-0.3188,-0.4275,-0.2907
Matiyo_1_text,Matiyo_1_text_SPEAKER_02,Matiyo_1_text_utt_10,wugenetlu,4,ne,n e,2,1,1,1,midfinal,False,False,False,False,35.49,35.65,0.16,e,35.51,35.58,35.65,0.14,85.5741,168.2011,537.8365,1988.3644,-12.7139,34.94,36.61,1.67,11,6.5868,Primary_stress,-1.9661,5.1252,6.2876,7.5951,1.4746,1.2003,0.7734,1.2183,0.5999,0.7587,0.7679,-0.5466,0.2524,-0.4275,-0.2907
Matiyo_1_text,Matiyo_1_text_SPEAKER_02,Matiyo_1_text_utt_10,naasoni,3,ni,n i,2,0,2,0,final,False,False,False,True,36.57,36.61,0.04,i,36.59,36.6,36.61,0.02,76.0232,147.7967,254.9921,1517.1787,-18.7842,34.94,36.61,1.67,11,6.5868,Unstressed,-3.912,4.9958,5.5412,7.3246,-0.6116,0.3081,-0.6828,0.0764,-1.5506,-0.1501,0.7679,-1.137,0.2524,0.2312,-1.042
Matiyo_1_text,Matiyo_1_text_SPEAKER_02,Matiyo_1_text_utt_11,wugenetlu,4,wu,w ɨ,0,3,1,1,midfinal,False,False,True,False,38.5,38.53,0.03,ɨ,38.51,38.52,38.53,0.02,85.423,150.8742,311.652,1654.8557,-21.7751,37.44,40.85,3.41,9,2.6393,Secondary_stress,-3.912,5.0164,5.7419,7.4115,-0.6116,0.4503,0.7504,-0.4862,-0.9724,0.1418,-1.0318,0.634,-0.89,-0.4275,-0.2907
Matiyo_1_text,Matiyo_1_text_SPEAKER_02,Matiyo_1_text_utt_11,wugenetlu,4,ge,h e,1,2,1,1,midfinal,False,False,False,False,38.53,38.74,0.21,e,38.72,38.73,38.74,0.02,83.396,146.5233,559.1288,1923.4462,-16.2644,37.44,40.85,3.41,9,2.6393,Unstressed,-3.912,4.9872,6.3264,7.5619,-0.6116,0.2484,0.4413,0.5504,0.7118,0.6472,-1.0318,0.0437,-0.3188,-0.4275,-0.2907
Matiyo_1_text,Matiyo_1_text_SPEAKER_02,Matiyo_1_text_utt_11,wugenetlu,4,ne,n e,2,1,1,1,midfinal,False,False,False,False,38.74,38.91,0.17,e,38.76,38.835,38.91,0.15,84.8387,155.9892,552.3522,1974.5031,-13.7238,37.44,40.85,3.41,9,2.6393,Primary_stress,-1.8971,5.0498,6.3142,7.5881,1.5486,0.6803,0.6613,1.0283,0.6766,0.7352,-1.0318,-0.5466,0.2524,-0.4275,-0.2907
Matiyo_1_text,Matiyo_1_text_SPEAKER_02,Matiyo_1_text_utt_12,racha,2,ra,r a,0,1,1,2,medial,False,False,True,False,42.11,42.14,0.03,a,42.12,42.13,42.14,0.02,86.0212,161.9971,628.4429,1353.6827,-13.5915,41.52,43.38,1.86,11,5.914,Primary_stress,-3.912,5.0876,6.4432,7.2106,-0.6116,0.941,0.8416,1.0532,1.0485,-0.5333,0.4612,-0.5466,-0.89,-0.4275,0.4606
Matiyo_1_text,Matiyo_1_text_SPEAKER_02,Matiyo_1_text_utt_12,wugenetyalu,5,wu,w ɨ,0,4,2,1,midfinal,False,False,False,False,42.18,42.35,0.17,ɨ,42.33,42.34,42.35,0.02,85.5532,150.9303,331.9423,1751.2934,-22.8062,41.52,43.38,1.86,11,5.914,Secondary_stress,-3.912,5.0168,5.805,7.4681,-0.6116,0.4528,0.7702,-0.6802,-0.7907,0.3321,0.4612,1.2243,-0.89,0.2312,-0.2907
